rg,rn,ta,vpd,swc,ts,rh,pm2_5,pm2_5_raw,pm2_5_pred
2.25664,-42.2461,24.374,434.243,0.299605,23.7,85.1269,50.9090652173913,50.9090652173913,46.42681399039271
12.9042,-38.3026,24.687,499.447,0.299398,23.673,82.9112,51.36874607843137,51.36874607843137,46.44013695995685
35.2427,-21.8431,24.736,554.405,0.299381,23.6,81.173,56.77027307692308,56.77027307692308,25.2783344929135
62.0613,-1.95295,24.166,357.431,0.299282,23.6,87.5058,69.08365961538462,69.08365961538462,21.560261153604937
96.2598,33.8816,24.281,426.26,0.298942,23.6,85.4299,82.68862,82.68862,21.795190831245606
313.435,279.809,25.846,863.072,0.298638,23.6,73.9512,11.588,11.588,27.520727989227222
409.051,365.466,27.596,1177.68,0.298433,23.6,68.2746,78.46723333333334,78.46723333333334,25.94603425005343
480.244,420.26,27.712,1137.52,0.29849,23.6,69.7444,58.6011875,58.6011875,26.26739502505344
602.151,529.835,28.586,1422.25,0.298422,23.6,64.0853,28.61375,28.61375,21.07763773985042
692.214,596.118,29.037,1515.15,0.298115,23.6,62.8808,15.7779,15.7779,21.063414981944437
771.829,652.147,29.578,1557.58,0.298122,23.54,62.9775,30.274058333333333,30.274058333333333,21.578728254166663
826.5,697.064,29.964,1666.82,0.298081,23.5,61.303,23.565825,23.565825,21.25948405096153
862.239,733.661,30.386,1825.25,0.298058,23.5,58.6252,16.328912499999998,16.328912499999998,20.23302251398809
887.781,755.412,30.667,1819.79,0.297919,23.5,59.2438,13.8365,13.8365,19.984086739583326
911.783,769.086,31.072,1931.49,0.297787,23.5,57.8271,16.1763,16.1763,19.64294089732142
933.289,755.087,31.508,1946.57,0.297387,23.5,57.4902,14.1634125,14.1634125,20.591925538988086
915.818,730.215,31.773,1953.99,0.297195,23.5,57.5246,15.8468125,15.8468125,20.93404362232142
880.719,685.957,32.161,2115.63,0.297027,23.5,55.3129,15.08935,15.08935,21.574208873908724
825.907,628.539,32.893,2281.42,0.2967,23.5,53.8883,24.258016666666663,24.258016666666663,22.84857808492062
749.068,561.333,33.405,2422.03,0.296598,23.5,51.663,28.04680625,28.04680625,20.835104039249636
655.998,487.227,33.314,2301.5,0.296718,23.5,53.6614,19.50219166666667,19.50219166666667,22.356888012698402
543.484,392.521,33.561,2458.07,0.296282,23.5,51.5986,39.5646,39.5646,20.60352425591629
464.33,329.636,33.591,2668.44,0.296144,23.527,48.6822,41.89711666666667,41.89711666666667,19.561310281028682
386.192,254.81,33.602,2848.24,0.295822,23.6,45.0838,34.01420625,34.01420625,21.042933951105002
235.507,128.506,33.014,2565.71,0.295395,23.6,48.1269,46.41852727272728,46.41852727272728,16.438525808035706
161.172,67.2467,32.292,2223.2,0.295454,23.6,53.3912,20.31505,20.31505,19.309892572799416
81.8247,16.7454,30.363,1572.93,0.295428,23.6,62.4202,13.06596,13.06596,23.15568816230159
27.8283,-28.585,29.458,1332.38,0.295531,23.6,65.8763,33.43197826086956,33.43197826086956,27.02502979003761
5.66859,-44.7958,29.142,1402.31,0.295388,23.66,63.1558,28.946361904761904,28.946361904761904,32.92179195234984
1.63425,-46.213,28.971,1367.42,0.295162,23.7,63.7288,29.263365,29.263365,30.6789876174676
1.62932,-49.8525,29.823,1542.23,0.294873,23.7,60.6289,31.4061625,,
1.64174,-46.5812,28.721,1209.55,0.294891,23.7,67.1736,30.571815625,,
1.61141,-47.0999,27.442,949.416,0.294707,23.7,72.4841,30.571815625,,
1.62946,-48.4387,28.302,1187.84,0.294791,23.7,67.2535,31.861686111111112,,
1.63,-48.3995,28.401,1082.81,0.294466,23.7,69.9611,50.8744630952381,,
1.6092,-48.5565,26.375,672.949,0.29396,23.76,79.2921,52.6526246031746,,
1.60451,-47.1036,26.144,623.193,0.294097,23.8,80.5128,52.56261796875,,
1.59102,-45.3686,25.993,551.436,0.293843,23.8,82.5633,54.108433870967744,,
1.59311,-46.1567,25.456,429.009,0.293853,23.8,86.061,53.960908333333336,,
1.59151,-45.8504,25.519,421.169,0.293602,23.8,86.3021,55.41734516129032,,
1.61386,-45.1506,25.134,345.149,0.293413,23.8,88.5558,54.12183916666667,,
1.58877,-45.9106,25.002,296.91,0.293054,23.8,90.0883,52.31768,,
1.59659,-45.3612,24.683,223.903,0.29318,23.8,92.381,51.88489895833333,,
1.59707,-45.2326,24.558,214.092,0.293335,23.74,92.6554,51.22962608695652,,
1.58173,-44.9227,24.315,188.401,0.293307,23.7,93.4548,51.16973333333333,,
1.59721,-44.1933,24.552,226.2,0.293546,23.7,92.2205,51.05112727272727,,
1.58249,-43.556,24.2,177.302,0.293091,23.7,93.7865,49.16116153846154,,
1.59648,-42.995,24.226,203.404,0.292753,23.7,92.9083,45.788677142857146,,
2.25939,-42.1044,24.097,149.174,0.292875,23.7,94.715,45.762302777777776,,
16.1562,-31.4844,23.82,114.485,0.292506,23.7,95.9124,45.95845384615384,,
48.3826,-4.30064,24.168,179.167,0.29201,23.7,93.802,55.20141982758621,,
85.1346,22.7209,24.437,162.063,0.292091,23.7,94.4671,76.53279761904761,,
129.449,62.1518,24.53,215.825,0.292099,23.7,92.8323,82.68862,,
254.927,228.402,26.192,514.837,0.292106,23.7,84.7359,45.79921,,
343.194,311.445,26.806,745.28,0.291855,23.607,79.0754,60.22775,,
434.201,393.039,27.761,1054.99,0.291651,23.6,71.8663,54.332475,,
537.049,483.023,28.246,1111.35,0.292033,23.6,71.1844,50.651525,,
628.451,554.339,28.75,1219.61,0.291828,23.6,69.3683,24.1408,,
701.572,616.029,28.599,1161.21,0.291753,23.6,70.7763,21.8087375,,
776.713,674.708,29.194,1233.5,0.29146,23.6,69.8797,28.3236,,
830.525,715.848,29.583,1385.36,0.291484,23.6,66.8674,23.565825,,
871.473,753.819,30.117,1504.05,0.291389,23.6,65.1984,18.5161,,
873.915,761.82,30.556,1577.8,0.290765,23.6,64.478,16.2316,,
889.404,737.528,30.851,1630.3,0.290614,23.6,63.3838,16.2316,,
890.089,721.9,31.365,1697.5,0.291021,23.6,62.4563,16.328912499999998,,
836.061,661.683,31.9,1937.44,0.290715,23.6,58.673,21.21597,,
773.538,606.938,32.407,2079.39,0.290419,23.6,57.2995,27.30035,,
670.255,527.417,32.442,2031.87,0.29022,23.6,57.967,20.249225,,
439.469,318.317,32.196,1899.0,0.290426,23.6,59.8921,27.91195,,
434.901,336.439,32.512,1997.76,0.290487,23.6,58.9512,33.19826,,
435.924,318.431,32.613,2300.13,0.290096,23.6,53.8638,39.982575,,
353.516,237.409,33.024,2560.12,0.289642,23.6,48.7744,11.7803,,
250.407,152.839,32.65,2430.08,0.289972,23.6,50.3758,12.237675,,
141.477,72.1192,32.003,2057.2,0.289455,23.627,56.27,45.563275,,
73.3853,22.7849,30.567,1497.44,0.289809,23.7,64.7378,33.4384,,
31.8384,-4.78484,29.184,1059.77,0.289872,23.7,72.6588,47.50191451612904,,
3.99887,-24.4535,29.547,1392.94,0.289961,23.7,64.7001,32.86594761904762,,
1.66396,-23.7708,29.996,1523.15,0.289652,23.7,62.1367,27.671715,,
1.67293,-25.2814,30.082,1596.68,0.289242,23.7,60.6763,27.671715,,
1.6739,-30.612,30.035,1567.86,0.288955,23.76,61.3064,28.02680789473684,,
1.66264,-32.1505,29.83,1408.12,0.288945,23.8,64.6255,27.92796111111111,,
1.65479,-30.1173,29.638,1367.78,0.288993,23.8,65.5348,28.946361904761904,,
1.67123,-28.0696,29.683,1319.44,0.288623,23.8,66.5984,33.636567647058826,,
1.64413,-27.2371,28.316,965.858,0.288991,23.8,73.7888,53.04901666666667,,
1.63942,-29.5523,27.367,746.354,0.288484,23.8,78.6526,54.2839525,,
1.63539,-31.6451,27.829,888.601,0.28876,23.8,75.1205,53.80595609756098,,
1.64165,-31.206,27.547,768.62,0.288894,23.8,77.9929,56.34739814814815,,
1.62642,-30.977,26.357,544.587,0.288602,23.8,83.4667,53.692320370370375,,
1.62473,-31.9676,26.036,540.196,0.288214,23.8,83.411,55.13853076923077,,
1.62652,-30.9853,26.688,638.247,0.288845,23.8,80.7921,53.76006388888889,,
1.63621,-30.9602,26.123,497.071,0.288484,23.8,84.5965,54.10046346153846,,
1.62384,-32.9581,25.506,362.538,0.288357,23.8,88.3667,55.347225,,
1.61518,-33.5632,25.554,378.024,0.287958,23.8,87.8727,54.390051923076925,,
1.63564,-34.357,25.322,338.247,0.288074,23.8,88.9881,54.06919411764706,,
1.7199475,-31.794725,25.40675,359.7225,0.28797625,23.8,88.3681,54.390051923076925,,
1.62334,-34.1391,25.438,377.343,0.288291,23.8,87.8176,54.390051923076925,,
2.00563,-25.1196,25.313,345.276,0.287582,23.8,88.794,54.89256666666667,,
13.3988,-12.7864,25.334,336.733,0.287285,23.8,89.1164,54.60184824561404,,
45.0556,-4.38479,25.446,324.575,0.287563,23.8,89.5566,60.175799375,,
84.918,23.8087,26.137,517.544,0.287945,23.8,84.0872,29.9473,,
120.403,50.7955,26.577,510.53,0.287725,23.8,84.5875,81.67353125,,
257.915,229.66,27.134,740.666,0.286948,23.773,79.1613,54.42635714285714,,
363.092,327.347,28.365,996.846,0.287154,23.7,73.7591,79.024175,,
483.973,430.323,29.907,1383.4,0.287046,23.7,67.4282,31.3116,,
583.921,517.311,30.21,1638.23,0.286838,23.7,63.2596,31.601233333333333,,
661.896,572.724,30.729,1686.52,0.2869,23.7,62.6417,16.020216666666666,,
741.13,627.777,31.332,1839.53,0.286807,23.7,60.6778,16.240925,,
814.233,683.811,31.684,2072.09,0.286469,23.7,57.3341,21.8909375,,
848.816,714.222,32.536,2246.58,0.286359,23.7,55.3279,15.599849999999998,,
880.743,740.307,33.03,2465.66,0.286235,23.7,52.7921,16.950866666666666,,
897.442,746.545,33.764,2689.61,0.285817,23.7,50.2735,12.397916666666667,,
923.056,740.919,34.46,2705.49,0.285678,23.7,50.4014,13.651825,,
906.195,715.804,34.869,2720.63,0.285203,23.7,50.3537,14.34058,,
868.358,670.943,35.115,2672.03,0.285281,23.7,51.7912,17.0956,,
818.185,623.796,35.174,2852.78,0.285754,23.7,49.1813,19.59231875,,
754.298,559.424,36.026,3077.58,0.284786,23.7,46.8211,21.24203,,
675.775,497.624,35.669,2900.13,0.284592,23.7,48.9406,17.41380714285714,,
581.195,414.7,35.719,3042.62,0.284898,23.7,47.217,22.8873,,
504.742,339.094,35.88,3365.92,0.2846,23.7,44.3497,39.73615,,
397.922,252.419,36.019,3405.28,0.283914,23.76,43.5767,43.46309285714286,,
299.811,168.639,35.871,3123.23,0.284592,23.8,47.089,46.04073636363636,,
191.288,88.5401,34.233,2594.78,0.2842,23.8,51.6118,24.7815,,
77.698,12.4351,33.984,2428.05,0.284146,23.8,52.5896,59.313165909090905,,
24.3503,-32.1478,33.698,2193.35,0.283914,23.8,55.6554,42.04668045454545,,
4.29043,-44.9157,32.62,1678.53,0.284265,23.893,64.0009,19.538725,,
1.77937,-42.4424,31.418,1430.99,0.28343,23.9,67.0492,25.0179,,
1.85763,-40.9119,30.334,1578.46,0.283657,23.9,61.4951,29.488341666666667,,
1.80074,-22.8332,30.478,1656.81,0.283895,23.9,60.1318,28.974210714285714,,
1.79654,-17.4413,29.381,1487.13,0.283535,23.96,61.7472,27.560663157894737,,
1.79187,-13.8215,28.499,1261.47,0.28283,24.0,66.0208,24.60496333333333,,
1.7982,-18.6732,27.62,1043.93,0.283296,24.0,70.3232,46.41364,,
1.78967,-13.5927,26.398,768.686,0.283443,24.0,76.7821,48.25834833333334,,
1.79147,-18.2461,25.928,625.858,0.283066,24.0,80.4692,52.33095769230769,,
1.77478,-17.0996,25.572,556.146,0.282978,24.0,82.3919,52.540001,,
1.77836,-33.4362,25.152,415.097,0.282778,24.0,86.3867,47.8577306122449,,
1.77118,-35.3561,24.555,300.487,0.283189,24.0,89.7473,45.06240425531915,,
1.7621,-34.9519,24.312,285.825,0.283188,24.0,90.1713,45.06240425531915,,
1.7523,-35.5144,24.585,342.498,0.282979,24.0,88.3774,45.06240425531915,,
1.78066,-33.165,24.519,352.759,0.283036,24.0,88.005,45.06240425531915,,
1.76819,-35.5679,24.514,345.506,0.282465,24.0,88.1748,17.1192,,
1.76219,-35.2741,24.36,326.99,0.283036,24.0,88.6952,16.026899999999998,,
1.75976,-35.4098,24.251,303.303,0.282966,24.0,89.4401,14.9346,,
1.77954,-35.7933,24.041,266.648,0.282781,24.0,90.5835,37.59557325581395,,
1.77089,-36.0174,23.781,233.438,0.282554,24.0,91.6722,37.18120243902439,,
2.23139,-35.5742,23.743,223.465,0.282503,24.0,91.9873,37.583309523809525,,
13.7779,-26.7501,23.778,217.725,0.283063,24.0,92.2017,40.09896195652174,,
45.2835,-1.78505,23.809,215.45,0.282244,24.0,92.3605,54.02660982142857,,
88.9239,32.0681,24.425,300.681,0.282581,24.0,89.7768,73.99123055555556,,
145.406,77.9505,25.135,362.53,0.282043,23.907,88.2742,91.450675,,
260.644,232.27,25.932,562.752,0.282249,23.9,83.0466,17.0599,,
262.654,227.399,26.221,626.434,0.282012,23.9,81.4988,60.22775,,
455.3,422.937,26.661,867.601,0.282448,23.9,76.0625,80.890275,,
394.325,346.526,26.973,870.994,0.282368,23.9,76.0508,37.9644,,
585.28,513.342,27.851,1028.24,0.281917,23.9,73.0685,9.1561,,
390.841,337.482,27.691,1053.17,0.281772,23.9,72.4619,24.1408,,
668.173,577.146,28.585,1217.74,0.281475,23.873,69.796,16.5084,,
803.2,688.163,29.356,1417.95,0.281211,23.8,66.704,16.70395,,
800.654,696.573,30.044,1658.41,0.281214,23.8,62.6096,16.8995,,
838.45,729.303,30.723,1831.05,0.281152,23.8,59.6631,16.620849999999997,,
849.803,699.61,30.927,1798.98,0.281082,23.8,60.0708,16.3422,,
724.221,593.218,31.266,1923.92,0.280761,23.8,57.6,15.774349999999998,,
508.754,413.36,30.915,1876.15,0.281317,23.8,57.7703,15.2065,,
401.201,325.002,31.094,1852.37,0.280624,23.8,58.6234,15.618950000000002,,
186.342,139.647,30.582,1530.39,0.280716,23.8,64.8936,16.0314,,
183.972,136.743,30.374,1460.68,0.280483,23.8,65.9975,16.87195,,
207.888,158.835,30.461,1569.31,0.280768,23.8,63.6558,17.7125,,
186.278,141.077,30.722,1675.72,0.280475,23.8,61.9531,18.65175,,
107.883,75.9089,29.73,969.16,0.280384,23.8,76.3481,19.591,,
77.5526,52.0727,29.092,942.713,0.279987,23.8,75.7984,21.50515,,
52.0815,29.8724,28.729,833.078,0.280032,23.86,78.0714,23.4193,,
32.812,11.5302,28.817,945.716,0.280133,23.9,75.0874,23.0128,,
14.2723,-8.48897,28.605,889.817,0.279807,23.9,76.1301,22.6063,,
2.97364,-19.448,28.282,901.873,0.280054,23.9,75.5021,21.7778,,
1.85428,-17.1272,28.511,980.136,0.280074,23.9,73.5385,20.9493,,
1.83793,-15.3701,28.075,866.027,0.28017,23.9,76.2655,20.924950000000003,,
1.85916,-15.202,28.41,1185.19,0.279621,23.9,68.0791,20.9006,,
1.83614,-14.8439,28.634,1266.25,0.279814,23.9,66.0136,20.851,,
1.85751,-12.7409,28.285,1245.03,0.279531,23.9,66.1127,20.8014,,
1.84855,-10.5496,28.216,1203.08,0.279463,23.9,66.9756,22.4884,,
1.83427,-10.5551,27.735,1117.01,0.279216,23.9,68.6798,24.1754,,
1.84938,-11.3124,28.015,1198.24,0.279228,23.9,66.8417,27.6134,,
1.83869,-11.1323,28.23,1207.86,0.279377,23.9,66.6208,31.0514,,
1.84192,-12.383,27.491,840.761,0.279475,23.9,75.3715,31.15695,,
1.83525,-13.4474,26.039,739.0963236990596,0.279196,23.9,77.02176269592476,31.2625,,
1.82472,-12.8897,26.51,959.576,0.279106,23.9,70.9769,31.47755,,
1.83242,-15.0988,27.965,1392.11,0.278821,23.9,61.1048,31.6926,,
1.85508,-22.877,28.96,1708.34,0.279034,23.9,55.0449,32.4522,,
1.84829,-43.203,29.271,1751.76,0.279319,23.9,54.1388,33.2118,,
1.86065,-36.8146,29.025,1704.44,0.278937,23.9,54.8446,34.7599,,
1.83947,-25.0526,28.806,1730.4,0.278567,23.9,54.2516,36.308,,
1.85866,-27.9308,29.401,1908.79,0.27849,23.9,50.9881,36.04245,,
1.85196,-29.4837,29.435,1934.23,0.278734,23.9,50.3703,35.7769,,
2.00706,-31.8458,29.118,1834.59,0.278898,23.9,51.9668,35.235699999999994,,
12.4271,-34.3117,28.812,1756.64,0.27869,23.873,52.9683,34.6945,,
46.4692,-5.78563,28.727,1772.01,0.278608,23.8,52.4407,33.8571,,
67.3449,-1.82034,28.68,1795.26,0.278263,23.8,51.5465,33.0197,,
81.7346,-0.194804,28.475,1776.1,0.278213,23.8,51.3929,31.31305,,
337.77,276.836,29.1,2039.09,0.277939,23.8,47.8912,29.6064,,
425.916,350.746,29.716,2132.34,0.277907,23.8,47.2907,28.80285,,
518.423,428.687,29.948,2121.75,0.278043,23.8,47.9228,27.9993,,
622.751,522.794,30.184,2261.48,0.278032,23.8,45.8791,26.3617,,
703.083,587.7,30.736,2405.25,0.277616,23.8,44.3479,24.7241,,
790.411,650.225,31.137,2522.99,0.277861,23.8,42.9158,24.3941,,
844.287,693.12,31.782,2767.24,0.277486,23.8,39.7617,24.0641,,
883.551,723.884,32.67,3032.67,0.277019,23.74,37.0873,23.39155,,
916.725,744.326,33.487,3373.41,0.27739,23.7,33.9096,22.719,,
916.669,755.247,34.468,3894.18,0.277044,23.7,27.1258,13.202457142857144,,
936.324,741.892,34.953,4135.4,0.276821,23.7,23.6505,12.74769,,
934.245,715.299,35.392,4393.14,0.27663,23.7,19.1066,13.561211111111112,,
902.013,671.413,35.761,4555.91,0.276337,23.7,18.0816,13.91465,,
854.126,620.015,35.905,4725.26,0.276412,23.7,17.4287,15.3151375,,
795.631,558.97,35.947,4599.41,0.275907,23.7,18.5049,17.451494444444442,,
703.202,486.018,36.086,4510.77,0.275803,23.7,19.814,11.84335,,
623.278,403.994,36.362,4552.76,0.275538,23.7,20.0249,17.483778571428573,,
533.189,322.392,35.965,4706.67,0.275658,23.7,21.1746,16.527141666666665,,
419.803,231.337,36.018,4673.08,0.275224,23.793,21.8869,14.2812,,
320.147,149.342,35.049,4019.08,0.275047,23.8,27.0408,19.6155625,,
144.09,26.8309,31.633,2740.59,0.27507,23.8,38.3644,9.254932,,
85.9019,-1.27321,31.05,2693.68,0.27496,23.8,36.9447,11.112251666666667,,
24.9369,-40.5947,30.362,2391.24,0.274898,23.8,40.8278,12.3744,,
3.81425,-50.1626,29.765,2416.02,0.274808,23.8,38.3868,11.21705,,
1.87069,-46.2885,28.966,2263.34,0.275368,23.8,39.6931,10.0597,,
1.83988,-57.6114,28.706,2222.3,0.274787,23.86,39.7395,21.31380625,,
1.86033,-48.524,28.88,2219.89,0.274515,23.9,40.4416,21.31380625,,
1.83866,-40.2735,28.167,1938.19,0.274451,23.9,45.9455,25.9001125,,
1.85154,-47.9101,27.925,1863.58,0.274668,23.9,47.1083,26.40411923076923,,
1.81389,-40.5962,27.669,1756.9,0.27428,23.9,49.76,27.979161538461536,,
1.82862,-55.6907,27.691,1759.17,0.274445,23.9,49.3187,28.813995833333333,,
1.82341,-49.9315,26.987,1679.67,0.273949,23.9,49.7477,25.96935714285714,,
1.80842,-47.6836,26.531,1586.88,0.274251,23.9,51.0974,19.723803125,,
1.80646,-41.942,26.654,1570.79,0.273944,23.9,52.0941,25.1583125,,
1.82533,-44.1452,26.898,1626.44,0.274225,23.9,51.0389,25.3131,,
1.81294,-43.5343,26.825,1598.18,0.273905,23.9,51.7755,17.255209999999998,,
1.82174,-48.3941,25.407,1203.86,0.273959,23.9,60.3399,9.537895,,
1.81125,-48.0538,24.926,1066.77,0.273756,23.84,63.9803,8.859495833333334,,
1.81354,-53.3136,24.903,1077.54,0.273787,23.8,63.4232,8.76673125,,
1.7935,-54.8462,24.684,1074.34,0.273705,23.8,63.0234,8.599832352941176,,
1.78989,-54.8247,24.384,1050.16,0.273405,23.8,63.0633,14.6752,,
1.79534,-55.1543,24.006,1021.15,0.273016,23.8,63.3981,8.454261764705882,,
1.78764,-54.9356,24.069,1045.65,0.273109,23.8,62.7268,8.454261764705882,,
2.12005,-54.4793,24.46,1084.97,0.273094,23.8,62.0234,9.417039473684213,,
13.4821,-44.4261,24.341,1052.08,0.272966,23.773,63.1533,9.417039473684213,,
33.8736,-30.9302,24.493,914.909,0.272983,23.7,68.0998,11.915305555555555,,
48.6448,-18.7569,23.974,760.624,0.273282,23.7,72.8176,13.73732261904762,,
62.3478,-7.94173,24.116,829.296,0.272741,23.7,70.7643,36.11822142857143,,
308.174,266.654,25.071,1095.62,0.272686,23.7,64.7421,21.9736375,,
412.138,353.511,27.092,1510.34,0.27247,23.7,57.3571,10.908585714285714,,
507.974,428.94,28.764,1754.18,0.272858,23.607,54.1865,24.839133333333333,,
605.465,511.592,29.032,1976.08,0.272507,23.6,49.7774,11.041275,,
695.827,578.908,29.703,2378.92,0.272278,23.6,43.6057,10.8176,,
772.612,633.102,30.605,2810.12,0.272346,23.6,37.6757,10.5114,,
829.452,679.518,31.417,3042.35,0.272256,23.6,34.2867,10.2052,,
870.246,710.937,32.221,3389.79,0.271783,23.54,30.0637,13.45197142857143,,
878.333,720.204,32.368,3039.08,0.271974,23.5,36.8362,15.942228571428572,,
874.082,730.196,32.558,3031.3,0.271781,23.5,37.5718,16.8984,,
903.341,732.983,32.582,2742.93,0.271722,23.5,42.5454,9.6929,,
903.953,712.078,32.688,2639.38,0.271334,23.5,44.6414,10.40525,,
873.106,665.955,33.349,2956.57,0.271354,23.5,40.3744,11.1176,,
817.37,608.971,33.688,3040.34,0.27129,23.5,40.1251,19.554466666666663,,
749.475,545.087,33.647,2833.66,0.270946,23.5,43.4056,13.676665384615385,,
660.479,475.932,33.849,2837.62,0.27069,23.5,43.7266,13.002282142857142,,
589.748,404.35,33.752,2784.61,0.270403,23.5,44.746,13.570335714285717,,
501.004,321.648,33.548,2854.67,0.270555,23.5,44.6779,14.357927777777778,,
398.233,237.078,33.57,2901.54,0.270158,23.5,43.7147,14.2423,,
281.171,137.191,33.458,3042.69,0.270036,23.5,40.2904,15.04545,,
163.559,45.69,32.794,2635.37,0.269877,23.5,45.435,15.8486,,
72.6636,-11.185,30.532,1849.9,0.269786,23.56,55.2969,15.40135,,
18.6237,-51.3157,29.349,1954.54,0.270035,23.6,48.9802,14.9541,,
3.39745,-46.0431,30.68,2512.49,0.269736,23.6,38.9621,14.05955,,
1.86864,-38.2639,31.191,2364.12,0.269649,23.6,43.5862,13.165,,
1.84873,-46.7864,28.454,1574.95,0.269768,23.6,57.1684,24.92048846153846,,
1.84054,-46.662,28.805,1712.11,0.269404,23.6,54.307,30.873622727272725,,
1.86246,-49.2845,30.979,2093.33,0.26958,23.627,49.7242,27.767642857142857,,
